Handle,Title,Recommendable (product.metafields.calculator.recommendable),System Type (product.metafields.calculator.system_type),Zone Count (product.metafields.calculator.zone_count),Unit Type (product.metafields.calculator.unit_type),Series (product.metafields.calculator.series),Nominal BTU (product.metafields.calculator.nominal_btu),Outdoor Capacity BTU (product.metafields.calculator.outdoor_capacity_btu),Head Configuration (product.metafields.calculator.head_configuration),Head Vector Key (product.metafields.calculator.head_vector_key),Connected Head Total BTU (product.metafields.calculator.connected_head_total_btu),Connected Capacity Ratio (product.metafields.calculator.connected_capacity_ratio),Climate Min F (product.metafields.calculator.climate_min_f),Climate Max F (product.metafields.calculator.climate_max_f),Climate Tier (product.metafields.calculator.climate_tier),SEER2 (product.metafields.calculator.seer2),Refrigerant (product.metafields.calculator.refrigerant),Merchandising Priority (product.metafields.calculator.merchandising_priority),Data Quality Score (product.metafields.calculator.data_quality_score),Voltage Policy (product.metafields.calculator.voltage_policy),Heating Sizing Supported (product.metafields.calculator.heating_sizing_supported)
della-serena-cloud-air-series-9800-btu-22-seer2-mini-split-heat-pump-ac-up-to-400-sq-ft,DELLA Serena CloudAir Series 9800 BTU 22 SEER2 Mini Split Heat Pump AC - Up to 400 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Serena,9800,9800,,9800,,,5,125,mild,22.0,R32,50,100,check_product_page,FALSE
della-serena-series-18000-btu-dual-zone-mini-split-ac-12k-12k-up-to-1100-sq-ft,DELLA Serena Series 18000 BTU Dual Zone Mini Split AC (12K + 12K) - Up to 1100 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Serena,18000,18000,12K+12K,12000-12000,24000,1.3333,5,125,mild,22.0,R32,50,100,check_product_page,FALSE
della-serena-series-18000-btu-dual-zone-mini-split-ac-7k-12k-up-to-850-sq-ft,DELLA Serena Series 18000 BTU Dual Zone Mini Split AC (7K + 12K) - Up to 850 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Serena,18000,18000,7K+12K,7000-12000,19000,1.0556,5,125,mild,22.0,R32,50,100,check_product_page,FALSE
della-serena-series-18000-btu-dual-zone-mini-split-ac-7k-7k-up-to-600-sq-ft,DELLA Serena Series 18000 BTU Dual Zone Mini Split AC (7K + 7K) - Up to 600 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Serena,18000,18000,7K+7K,7000-7000,14000,0.7778,5,125,mild,22.0,R32,50,100,check_product_page,FALSE
della-serena-series-18000-btu-dual-zone-mini-split-ac-7k-9k-up-to-700-sq-ft,DELLA Serena Series 18000 BTU Dual Zone Mini Split AC (7K + 9K) - Up to 700 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Serena,18000,18000,7K+9K,7000-9000,16000,0.8889,5,125,mild,22.0,R32,50,100,check_product_page,FALSE
della-serena-series-18000-btu-dual-zone-mini-split-ac-9k-12k-up-to-950-sq-ft,DELLA Serena Series 18000 BTU Dual Zone Mini Split AC (9K + 12K) - Up to 950 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Serena,18000,18000,9K+12K,9000-12000,21000,1.1667,5,125,mild,22.0,R32,50,100,check_product_page,FALSE
della-serena-series-18000-btu-dual-zone-mini-split-ac-9k-9k-up-to-800-sq-ft,DELLA Serena Series 18000 BTU Dual Zone Mini Split AC (9K + 9K) - Up to 800 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Serena,18000,18000,9K+9K,9000-9000,18000,1.0,5,125,mild,22.0,R32,50,100,check_product_page,FALSE
della-serena-series-9000-btu-22-seer2-mini-split-heat-pump-ac-up-to-400-sq-ft,DELLA Serena Series 9000 BTU 22 SEER2 Mini-Split Heat Pump AC - Up to 400 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Serena,9000,9000,,9000,,,5,125,mild,22.0,R32,50,100,check_product_page,FALSE
della-serena-series-9800-btu-22-seer2-mini-split-heat-pump-ac-up-to-400-sq-ft,DELLA Serena Series 9800 BTU 22 SEER2 Mini-Split Heat Pump AC - Up to 400 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Serena,9800,9800,,9800,,,5,125,mild,22.0,R32,50,100,check_product_page,FALSE
della-umbra-series-12000-btu-19-seer2-mini-split-heat-pump-ac-up-to-550-sq-ft,DELLA Umbra Series 12000 BTU 19 SEER2 Mini Split Heat Pump AC - Up to 550 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Umbra,12000,12000,,12000,,,5,118,mild,19.0,R32,50,100,check_product_page,FALSE
della-umbra-series-12000-btu-20-seer2-mini-split-heat-pump-ac-115v-up-to-550-sq-ft,"DELLA Umbra Series 12000 BTU 20 SEER2 Mini Split Heat Pump AC - 115V, Up to 550 Sq.Ft.",TRUE,single_zone,1,wall_mounted,Umbra,12000,12000,,12000,,,5,118,mild,20.0,R32,50,100,check_product_page,FALSE
della-umbra-series-18000-btu-19-seer2-mini-split-heat-pump-ac-230v-up-to-1000-sq-ft,"DELLA Umbra Series 18000 BTU 19 SEER2 Mini Split Heat Pump AC - 230V, Up to 1000 Sq.Ft.",TRUE,single_zone,1,wall_mounted,Umbra,18000,18000,,18000,,,5,118,mild,19.0,R32,50,100,check_product_page,FALSE
della-umbra-series-23000-btu-19-seer2-mini-split-heat-pump-ac-up-to-1500-sq-ft,DELLA Umbra Series 23000 BTU 19 SEER2 Mini Split Heat Pump AC - Up to 1500 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Umbra,23000,23000,,23000,,,5,118,mild,19.0,R32,50,100,check_product_page,FALSE
della-umbra-series-9100-btu-19-seer2-mini-split-heat-pump-ac-up-to-400-sq-ft,DELLA Umbra Series 9100 BTU 19 SEER2 Mini Split Heat Pump AC - Up to 400 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Umbra,9100,9100,,9100,,,5,118,mild,19.0,R32,50,100,check_product_page,FALSE
della-umbra-series-9100-btu-20-5-seer2-mini-split-heat-pump-ac-up-to-400-sq-ft,DELLA Umbra Series 9100 BTU 20.5 SEER2 Mini Split Heat Pump AC - Up to 400 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Umbra,9100,9100,,9100,,,5,118,mild,20.5,R32,50,100,check_product_page,FALSE
della-vario-series-55000-btu-five-zone-mini-split-ac-12k-12k-12k-12k-12k-up-to-2750-sq-ft,DELLA Vario Series 55000 BTU Five Zone Mini Split AC (12K+12K+12K+12K+12K) - Up to 2750 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,55000,55000,12K+12K+12K+12K+12K,12000-12000-12000-12000-12000,60000,1.0909,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-five-zone-mini-split-ac-9k-12k-12k-12k-12k-up-to-2600-sq-ft,DELLA Vario Series 55000 BTU Five Zone Mini Split AC (9K+12K+12K+12K+12K) - Up to 2600 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,55000,55000,9K+12K+12K+12K+12K,9000-12000-12000-12000-12000,57000,1.0364,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-five-zone-mini-split-ac-9k-9k-12k-12k-12k-up-to-2450-sq-ft,DELLA Vario Series 55000 BTU Five Zone Mini Split AC (9K+9K+12K+12K+12K) - Up to 2450 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,55000,55000,9K+9K+12K+12K+12K,9000-9000-12000-12000-12000,54000,0.9818,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-five-zone-mini-split-ac-9k-9k-12k-12k-18k-up-to-2900-sq-ft,DELLA Vario Series 55000 BTU Five Zone Mini Split AC (9K+9K+12K+12K+18K) - Up to 2900 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,55000,55000,9K+9K+12K+12K+18K,9000-9000-12000-12000-18000,60000,1.0909,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-five-zone-mini-split-ac-9k-9k-9k-12k-12k-up-to-2300-sq-ft,DELLA Vario Series 55000 BTU Five Zone Mini Split AC (9K+9K+9K+12K+12K) - Up to 2300 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,55000,55000,9K+9K+9K+12K+12K,9000-9000-9000-12000-12000,51000,0.9273,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-five-zone-mini-split-ac-9k-9k-9k-12k-18k-up-to-2750-sq-ft,DELLA Vario Series 55000 BTU Five Zone Mini Split AC (9K+9K+9K+12K+18K) - Up to 2750 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,55000,55000,9K+9K+9K+12K+18K,9000-9000-9000-12000-18000,57000,1.0364,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-five-zone-mini-split-ac-9k-9k-9k-9k-18k-up-to-2600-sq-ft,DELLA Vario Series 55000 BTU Five Zone Mini Split AC (9K+9K+9K+9K+18K) - Up to 2600 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,55000,55000,9K+9K+9K+9K+18K,9000-9000-9000-9000-18000,54000,0.9818,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-five-zone-mini-split-ac-9k-9k-9k-9k-24k-up-to-3100-sq-ft,DELLA Vario Series 55000 BTU Five Zone Mini Split AC (9K+9K+9K+9K+24K) - Up to 3100 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,55000,55000,9K+9K+9K+9K+24K,9000-9000-9000-9000-24000,60000,1.0909,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-12k-12k-12k-18k-up-to-2650-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (12K+12K+12K+18K) - Up to 2650 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,12K+12K+12K+18K,12000-12000-12000-18000,54000,0.9818,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-12k-12k-12k-24k-up-to-3150-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (12K+12K+12K+24K) - Up to 3150 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,12K+12K+12K+24K,12000-12000-12000-24000,60000,1.0909,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-12k-12k-18k-18k-up-to-3100-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (12K+12K+18K+18K) - Up to 3100 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,12K+12K+18K+18K,12000-12000-18000-18000,60000,1.0909,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-9k-12k-12k-18k-up-to-2500-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (9K+12K+12K+18K) - Up to 2500 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,9K+12K+12K+18K,9000-12000-12000-18000,51000,0.9273,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-9k-12k-12k-24k-up-to-3000-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (9K+12K+12K+24K) - Up to 3000 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,9K+12K+12K+24K,9000-12000-12000-24000,57000,1.0364,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-9k-12k-18k-18k-up-to-2950-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (9K+12K+18K+18K) - Up to 2950 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,9K+12K+18K+18K,9000-12000-18000-18000,57000,1.0364,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-9k-9k-12k-24k-up-to-2850-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (9K+9K+12K+24K) - Up to 2850 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,9K+9K+12K+24K,9000-9000-12000-24000,54000,0.9818,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-9k-9k-18k-18k-up-to-2800-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (9K+9K+18K+18K) - Up to 2800 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,9K+9K+18K+18K,9000-9000-18000-18000,54000,0.9818,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-9k-9k-18k-24k-up-to-3300-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (9K+9K+18K+24K) - Up to 3300 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,9K+9K+18K+24K,9000-9000-18000-24000,60000,1.0909,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-quad-zone-mini-split-ac-9k-9k-9k-24k-up-to-2700-sq-ft,DELLA Vario Series 55000 BTU Quad Zone Mini Split AC (9K+9K+9K+24K) - Up to 2700 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,55000,55000,9K+9K+9K+24K,9000-9000-9000-24000,51000,0.9273,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-six-zone-mini-split-ac-9k-9k-9k-9k-12k-12k-up-to-2700-sq-ft,DELLA Vario Series 55000 BTU Six Zone Mini Split AC (9K+9K+9K+9K+12K+12K) - Up to 2700 Sq.Ft.,TRUE,multi_zone,6,wall_mounted,Vario,55000,55000,9K+9K+9K+9K+12K+12K,9000-9000-9000-9000-12000-12000,60000,1.0909,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-six-zone-mini-split-ac-9k-9k-9k-9k-9k-12k-up-to-2550-sq-ft,DELLA Vario Series 55000 BTU Six Zone Mini Split AC (9K+9K+9K+9K+9K+12K) - Up to 2550 Sq.Ft.,TRUE,multi_zone,6,wall_mounted,Vario,55000,55000,9K+9K+9K+9K+9K+12K,9000-9000-9000-9000-9000-12000,57000,1.0364,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-six-zone-mini-split-ac-9k-9k-9k-9k-9k-9k-up-to-2400-sq-ft,DELLA Vario Series 55000 BTU Six Zone Mini Split AC (9K+9K+9K+9K+9K+9K) - Up to 2400 Sq.Ft.,TRUE,multi_zone,6,wall_mounted,Vario,55000,55000,9K+9K+9K+9K+9K+9K,9000-9000-9000-9000-9000-9000,54000,0.9818,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-tri-zone-mini-split-ac-12k-18k-24k-up-to-3050-sq-ft,DELLA Vario Series 55000 BTU Tri-Zone Mini Split AC (12K+18K+24K) - Up to 3050 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,55000,55000,12K+18K+24K,12000-18000-24000,54000,0.9818,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-tri-zone-mini-split-ac-12k-24k-24k-up-to-3550-sq-ft,DELLA Vario Series 55000 BTU Tri-Zone Mini Split AC (12K+24K+24K) - Up to 3550 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,55000,55000,12K+24K+24K,12000-24000-24000,60000,1.0909,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-tri-zone-mini-split-ac-18k-18k-18k-up-to-3000-sq-ft,DELLA Vario Series 55000 BTU Tri-Zone Mini Split AC (18K+18K+18K) - Up to 3000 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,55000,55000,18K+18K+18K,18000-18000-18000,54000,0.9818,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-tri-zone-mini-split-ac-18k-18k-24k-up-to-3500-sq-ft,DELLA Vario Series 55000 BTU Tri-Zone Mini Split AC (18K+18K+24K) - Up to 3500 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,55000,55000,18K+18K+24K,18000-18000-24000,60000,1.0909,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-tri-zone-mini-split-ac-9k-18k-24k-up-to-2900-sq-ft,DELLA Vario Series 55000 BTU Tri-Zone Mini Split AC (9K+18K+24K) - Up to 2900 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,55000,55000,9K+18K+24K,9000-18000-24000,51000,0.9273,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-55000-btu-tri-zone-mini-split-ac-9k-24k-24k-up-to-3400-sq-ft,DELLA Vario Series 55000 BTU Tri-Zone Mini Split AC (9K+24K+24K) - Up to 3400 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,55000,55000,9K+24K+24K,9000-24000-24000,57000,1.0364,-4,122,cool,22.5,R454B,50,100,check_product_page,FALSE
della-vario-series-9000-btu-19-seer2-mini-split-heat-pump-ac-r-454b-up-to-400-sq-ft,DELLA Vario Series 9000 BTU 19 SEER2 Mini Split Heat Pump AC (R-454B) - Up to 400 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Vario,9000,9000,,9000,,,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
della-vita-series-12000-btu-20-seer2-mini-split-heat-pump-ac-up-to-550-sq-ft,DELLA Vita Series 12000 BTU 20 SEER2 Mini Split Heat Pump AC - Up to 550 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Vario,12000,12000,,12000,,,-4,122,cool,20.0,R32,50,100,check_product_page,FALSE
della-vita-series-18000-btu-20-seer2-mini-split-heat-pump-ac-up-to-1000-sq-ft,DELLA Vita Series 18000 BTU 20 SEER2 Mini Split Heat Pump AC - Up to 1000 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Vario,18000,18000,,18000,,,-4,122,cool,20.0,R32,50,100,check_product_page,FALSE
della-vita-series-18000-btu-dual-zone-mini-split-ac-9k-9k-up-to-800-sq-ft,DELLA Vita Series 18000 BTU Dual Zone Mini Split AC (9K+9K) - Up to 800 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vita,18000,18000,9K+9K,9000-9000,18000,1.0,-4,127,cool,25.0,R32,50,100,check_product_page,FALSE
della-vita-series-24000-btu-20-seer2-mini-split-heat-pump-ac-up-to-1500-sq-ft,DELLA Vita Series 24000 BTU 20 SEER2 Mini Split Heat Pump AC - Up to 1500 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Vario,24000,24000,,24000,,,-4,122,cool,20.0,R32,50,100,check_product_page,FALSE
della-vita-series-28000-btu-dual-zone-mini-split-ac-12k-18k-up-to-1550-sq-ft,DELLA Vita Series 28000 BTU Dual Zone Mini Split AC (12K+18K) - Up to 1550 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vita,28000,28000,12K+18K,12000-18000,30000,1.0714,-4,127,cool,22.0,R32,50,100,check_product_page,FALSE
della-vita-series-28000-btu-dual-zone-mini-split-ac-9k-18k-up-to-1400-sq-ft,DELLA Vita Series 28000 BTU Dual Zone Mini Split AC (9K+18K) - Up to 1400 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vita,28000,28000,9K+18K,9000-18000,27000,0.9643,-4,127,cool,22.0,R32,50,100,check_product_page,FALSE
della-vita-series-28000-btu-tri-zone-mini-split-ac-9k-9k-12k-up-to-1350-sq-ft,DELLA Vita Series 28000 BTU Tri-Zone Mini Split AC (9K+9K+12K) - Up to 1350 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vita,28000,28000,9K+9K+12K,9000-9000-12000,30000,1.0714,-4,127,cool,22.0,R32,50,100,check_product_page,FALSE
della-vita-series-28000-btu-tri-zone-mini-split-ac-9k-9k-9k-up-to-1200-sq-ft,DELLA Vita Series 28000 BTU Tri-Zone Mini Split AC (9K+9K+9K) - Up to 1200 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vita,28000,28000,9K+9K+9K,9000-9000-9000,27000,0.9643,-4,127,cool,22.0,R32,50,100,check_product_page,FALSE
della-vita-series-36000-btu-20-seer2-mini-split-heat-pump-ac-up-to-2500-sq-ft,DELLA Vita Series 36000 BTU 20 SEER2 Mini Split Heat Pump AC - Up to 2500 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Vario,36000,36000,,36000,,,-4,122,cool,20.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-dual-zone-mini-split-ac-12k-24k-up-to-2050-sq-ft,DELLA Vita Series 38000 BTU Dual Zone Mini Split AC (12K+24K) - Up to 2050 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vita,38000,38000,12K+24K,12000-24000,36000,0.9474,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-dual-zone-mini-split-ac-18k-18k-up-to-2000-sq-ft,DELLA Vita Series 38000 BTU Dual Zone Mini Split AC (18K+18K) - Up to 2000 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vita,38000,38000,18K+18K,18000-18000,36000,0.9474,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-dual-zone-mini-split-ac-18k-24k-up-to-2500-sq-ft,DELLA Vita Series 38000 BTU Dual Zone Mini Split AC (18K+24K) - Up to 2500 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vita,38000,38000,18K+24K,18000-24000,42000,1.1053,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-quad-zone-mini-split-ac-9k-9k-12k-12k-up-to-1900-sq-ft,DELLA Vita Series 38000 BTU Quad Zone Mini Split AC (9K+9K+12K+12K) - Up to 1900 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vita,38000,38000,9K+9K+12K+12K,9000-9000-12000-12000,42000,1.1053,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-quad-zone-mini-split-ac-9k-9k-9k-12k-up-to-1750-sq-ft,DELLA Vita Series 38000 BTU Quad Zone Mini Split AC (9K+9K+9K+12K) - Up to 1750 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vita,38000,38000,9K+9K+9K+12K,9000-9000-9000-12000,39000,1.0263,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-quad-zone-mini-split-ac-9k-9k-9k-9k-up-to-1600-sq-ft,DELLA Vita Series 38000 BTU Quad Zone Mini Split AC (9K+9K+9K+9K) - Up to 1600 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vita,38000,38000,9K+9K+9K+9K,9000-9000-9000-9000,36000,0.9474,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-tri-zone-mini-split-ac-12k-12k-12k-up-to-1650-sq-ft,DELLA Vita Series 38000 BTU Tri-Zone Mini Split AC (12K+12K+12K) - Up to 1650 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vita,38000,38000,12K+12K+12K,12000-12000-12000,36000,0.9474,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-tri-zone-mini-split-ac-12k-12k-18k-up-to-2100-sq-ft,DELLA Vita Series 38000 BTU Tri-Zone Mini Split AC (12K+12K+18K) - Up to 2100 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vita,38000,38000,12K+12K+18K,12000-12000-18000,42000,1.1053,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-tri-zone-mini-split-ac-9k-12k-18k-up-to-1950-sq-ft,DELLA Vita Series 38000 BTU Tri-Zone Mini Split AC (9K+12K+18K) - Up to 1950 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vita,38000,38000,9K+12K+18K,9000-12000-18000,39000,1.0263,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-tri-zone-mini-split-ac-9k-9k-18k-up-to-1800-sq-ft,DELLA Vita Series 38000 BTU Tri-Zone Mini Split AC (9K+9K+18K) - Up to 1800 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vita,38000,38000,9K+9K+18K,9000-9000-18000,36000,0.9474,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-38000-btu-tri-zone-mini-split-ac-9k-9k-24k-up-to-2300-sq-ft,DELLA Vita Series 38000 BTU Tri-Zone Mini Split AC (9K+9K+24K) - Up to 2300 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vita,38000,38000,9K+9K+24K,9000-9000-24000,42000,1.1053,-4,127,cool,23.0,R32,50,100,check_product_page,FALSE
della-vita-series-42000-btu-dual-zone-mini-split-ac-18k-24k-up-to-2500-sq-ft,DELLA Vita Series 42000 BTU Dual Zone Mini Split AC (18K+24K) - Up to 2500 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vita,42000,42000,18K+24K,18000-24000,42000,1.0,-4,127,cool,24.0,R32,50,100,check_product_page,FALSE
della-vita-series-42000-btu-five-zone-mini-split-ac-9k-9k-9k-9k-9k-up-to-2000-sq-ft,DELLA Vita Series 42000 BTU Five Zone Mini Split AC (9K+9K+9K+9K+9K) - Up to 2000 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vita,42000,42000,9K+9K+9K+9K+9K,9000-9000-9000-9000-9000,45000,1.0714,-4,127,cool,24.0,R32,50,100,check_product_page,FALSE
della-vita-series-42000-btu-quad-zone-mini-split-ac-9k-12k-12k-12k-up-to-2050-sq-ft,DELLA Vita Series 42000 BTU Quad Zone Mini Split AC (9K+12K+12K+12K) - Up to 2050 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vita,42000,42000,9K+12K+12K+12K,9000-12000-12000-12000,45000,1.0714,-4,127,cool,24.0,R32,50,100,check_product_page,FALSE
della-vita-series-42000-btu-quad-zone-mini-split-ac-9k-9k-12k-12k-up-to-1900-sq-ft,DELLA Vita Series 42000 BTU Quad Zone Mini Split AC (9K+9K+12K+12K) - Up to 1900 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vita,42000,42000,9K+9K+12K+12K,9000-9000-12000-12000,42000,1.0,-4,127,cool,24.0,R32,50,100,check_product_page,FALSE
della-vita-series-42000-btu-quad-zone-mini-split-ac-9k-9k-9k-12k-up-to-1750-sq-ft,DELLA Vita Series 42000 BTU Quad Zone Mini Split AC (9K+9K+9K+12K) - Up to 1750 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vita,42000,42000,9K+9K+9K+12K,9000-9000-9000-12000,39000,0.9286,-4,127,cool,24.0,R32,50,100,check_product_page,FALSE
della-vita-series-42000-btu-quad-zone-mini-split-ac-9k-9k-9k-18k-up-to-2200-sq-ft,DELLA Vita Series 42000 BTU Quad Zone Mini Split AC (9K+9K+9K+18K) - Up to 2200 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vita,42000,42000,9K+9K+9K+18K,9000-9000-9000-18000,45000,1.0714,-4,127,cool,24.0,R32,50,100,check_product_page,FALSE
della-vita-series-42000-btu-tri-zone-mini-split-ac-12k-12k-18k-up-to-2100-sq-ft,DELLA Vita Series 42000 BTU Tri-Zone Mini Split AC (12K+12K+18K) - Up to 2100 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vita,42000,42000,12K+12K+18K,12000-12000-18000,42000,1.0,-4,127,cool,24.0,R32,50,100,check_product_page,FALSE
